token,label,sentence
.,O,120
Lavender,O,121
and,O,121
cream,O,121
and,O,121
pink,O,121
roses,O,121
were,O,121
beautiful,O,121
to,O,121
think,O,121
of,O,121
.,O,121
Perhaps,O,122
a,O,122
wild,O,122
rose,O,122
might,O,122
be,O,122
like,O,122
those,O,122
colours,O,122
and,O,122
he,O,122
remembered,EVENT,122
the,O,122
song,O,122
about,O,122
the,O,122
wild,O,122
rose,O,122
blossoms,O,122
on,O,122
the,O,122
little,O,122
green,O,122
place,O,122
.,O,122
But,O,123
you,O,123
could,O,123
not,O,123
have,O,123
a,O,123
green,O,123
rose,O,123
.,O,123
But,O,124
perhaps,O,124
somewhere,O,124
in,O,124
the,O,124
world,O,124
you,O,124
could,O,124
.,O,124
